(node:1007076) Warning: Accessing non-existent property 'padLevels' of module exports inside circular dependency
(Use `node --trace-warnings ...` to show where the warning was created)
Wed, 27 Sep 2023 03:30:24 GMT node-telegram-bot-api deprecated Automatic enabling of cancellation of promises is deprecated.
In the future, you will have to enable it yourself.
See https://github.com/yagop/node-telegram-bot-api/issues/319. at node:internal/modules/cjs/loader:1105:14
🥁 Checking 49356...
🔕 Tnvd is not updated, skipping
🥁 Checking 48183...
🔕 Tnvd is not updated, skipping
🥁 Checking 49388...
🔕 Tnvd is not updated, skipping
🥁 Checking 49356...
🥁 Checking 49356...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49358...
🔕 Tnvd is not updated, skipping
🥁 Checking 49358...
🥁 Checking 49358...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49312...
🔕 Tnvd is not updated, skipping
🥁 Checking 48453...
🔕 Tnvd is not updated, skipping
🥁 Checking 48507...
🔕 Tnvd is not updated, skipping
🥁 Checking 49312...
🥁 Checking 49312...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48263...
🔕 Tnvd is not updated, skipping
🥁 Checking 49358...
🔕 Tnvd is not updated, skipping
🥁 Checking 49358...
🔕 Tnvd is not updated, skipping
🥁 Checking 48953...
🔕 Tnvd is not updated, skipping
🥁 Checking 48785...
🔕 Tnvd is not updated, skipping
🥁 Checking 49385...
🥁 Checking 49385...
🥁 Checking 49385...
🔔 Sending notification with ID 49385
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49388...
🔕 Tnvd is not updated, skipping
🥁 Checking 48998...
🔕 Tnvd is not updated, skipping
🥁 Checking 49381...
🥁 Checking 49381...
🥁 Checking 49381...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48844...
🥁 Checking 48844...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49381...
🥁 Checking 49381...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47124...
🥁 Checking 47124...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48932...
🥁 Checking 48932...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49110...
🥁 Checking 49110...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48733...
🥁 Checking 48733...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49386...
🥁 Checking 49386...
🥁 Checking 49386...
🥁 Checking 49386...
🥁 Checking 49386...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49247...
🔕 Tnvd is not updated, skipping
🥁 Checking 49247...
🔕 Tnvd is not updated, skipping
🥁 Checking 49247...
🥁 Checking 49247...
🥁 Checking 49247...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49226...
🔕 Tnvd is not updated, skipping
🥁 Checking 49247...
🥁 Checking 49247...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48528...
🔕 Tnvd is not updated, skipping
🥁 Checking 49389...
🔔 Sending notification with ID 49389
🧲 Tnvd is not present, adding to database
🥁 Checking 48638...
🥁 Checking 48638...
🥁 Checking 48638...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49389...
🔕 Tnvd is not updated, skipping
🥁 Checking 49387...
🔕 Tnvd is not updated, skipping
🥁 Checking 49389...
🔕 Tnvd is not updated, skipping
🥁 Checking 48406...
🥁 Checking 48406...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48432...
🔕 Tnvd is not updated, skipping
🥁 Checking 49251...
🔕 Tnvd is not updated, skipping
🥁 Checking 48432...
🔕 Tnvd is not updated, skipping
🥁 Checking 49370...
🔕 Tnvd is not updated, skipping
🥁 Checking 49356...
🥁 Checking 49356...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49384...
🥁 Checking 49384...
🥁 Checking 49384...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48643...
🔕 Tnvd is not updated, skipping
🥁 Checking 49367...
🔕 Tnvd is not updated, skipping
🥁 Checking 49387...
🥁 Checking 49387...
🥁 Checking 49387...
🥁 Checking 49387...
🔔 Sending notification with ID 49387
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49367...
🥁 Checking 49367...
🥁 Checking 49367...
🥁 Checking 49367...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49296...
🥁 Checking 49370...
🥁 Checking 49370...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49390...
🔔 Sending notification with ID 49390
🧲 Tnvd is not present, adding to database
🥁 Checking 49390...
🔕 Tnvd is not updated, skipping
🥁 Checking 49367...
🥁 Checking 49367...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49390...
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🥁 Checking 49383...
🥁 Checking 49383...
🥁 Checking 49383...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49389...
🥁 Checking 49389...
🥁 Checking 49389...
🔔 Sending notification with ID 49389
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49383...
🥁 Checking 49383...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48872...
🔕 Tnvd is not updated, skipping
🥁 Checking 48998...
🔕 Tnvd is not updated, skipping
🥁 Checking 49385...
🔕 Tnvd is not updated, skipping
🥁 Checking 49387...
🥁 Checking 49387...
🥁 Checking 49387...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48998...
🥁 Checking 48998...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49366...
🔕 Tnvd is not updated, skipping
🥁 Checking 49366...
🥁 Checking 49366...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48872...
🔕 Tnvd is not updated, skipping
🥁 Checking 49294...
🔕 Tnvd is not updated, skipping
🥁 Checking 48872...
🔕 Tnvd is not updated, skipping
🥁 Checking 48872...
🔕 Tnvd is not updated, skipping
🥁 Checking 49370...
🥁 Checking 49381...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47268...
🥁 Checking 47268...
🥁 Checking 47268...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49385...
🔕 Tnvd is not updated, skipping
🥁 Checking 49381...
🥁 Checking 49381...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49383...
🥁 Checking 49383...
🥁 Checking 49383...
🔔 Sending notification with ID 49383
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48507...
🔕 Tnvd is not updated, skipping
🥁 Checking 48798...
🔕 Tnvd is not updated, skipping
🥁 Checking 49383...
🥁 Checking 49383...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48872...
🥁 Checking 48872...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49316...
🥁 Checking 49316...
🥁 Checking 49316...
🥁 Checking 49316...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49340...
🥁 Checking 49340...
🥁 Checking 48872...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49343...
🥁 Checking 49343...
🥁 Checking 49343...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47401...
🥁 Checking 47401...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49343...
🥁 Checking 49343...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49343...
🔕 Tnvd is not updated, skipping
🥁 Checking 49296...
🔕 Tnvd is not updated, skipping
🥁 Checking 49296...
🔕 Tnvd is not updated, skipping
🥁 Checking 49343...
🔕 Tnvd is not updated, skipping
🥁 Checking 49388...
🥁 Checking 49388...
🥁 Checking 49388...
🥁 Checking 49388...
🥁 Checking 49388...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49391...
🔔 Sending notification with ID 49391
🧲 Tnvd is not present, adding to database
🥁 Checking 49316...
🔕 Tnvd is not updated, skipping
🥁 Checking 49391...
🔕 Tnvd is not updated, skipping
🥁 Checking 49316...
🥁 Checking 49316...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49391...
🔕 Tnvd is not updated, skipping
🥁 Checking 49340...
🔕 Tnvd is not updated, skipping
🥁 Checking 49370...
🔕 Tnvd is not updated, skipping
🥁 Checking 49000...
🔕 Tnvd is not updated, skipping
🥁 Checking 48507...
🔕 Tnvd is not updated, skipping
🥁 Checking 49000...
🔕 Tnvd is not updated, skipping
🥁 Checking 49291...
🥁 Checking 49291...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48966...
🥁 Checking 48966...
🥁 Checking 48966...
🥁 Checking 48966...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49381...
🥁 Checking 49381...
🥁 Checking 49381...
🥁 Checking 49381...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48446...
🔕 Tnvd is not updated, skipping
🥁 Checking 49383...
🔕 Tnvd is not updated, skipping
🥁 Checking 48126...
🔕 Tnvd is not updated, skipping
🥁 Checking 48126...
🥁 Checking 48126...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49366...
🥁 Checking 49366...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48200...
🔕 Tnvd is not updated, skipping
🥁 Checking 49381...
🥁 Checking 49381...
🥁 Checking 49381...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49385...
🥁 Checking 49385...
🥁 Checking 49385...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49390...
🔕 Tnvd is not updated, skipping
🥁 Checking 48406...
🔕 Tnvd is not updated, skipping
🥁 Checking 49176...
🔕 Tnvd is not updated, skipping
🥁 Checking 48406...
🥁 Checking 48406...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49176...
🔕 Tnvd is not updated, skipping
🥁 Checking 49305...
🔕 Tnvd is not updated, skipping
🥁 Checking 47190...
🔕 Tnvd is not updated, skipping
🥁 Checking 49383...
🔕 Tnvd is not updated, skipping
🥁 Checking 49390...
🔕 Tnvd is not updated, skipping
🥁 Checking 49305...
🥁 Checking 49305...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49391...
🥁 Checking 49391...
🥁 Checking 49391...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49370...
🔕 Tnvd is not updated, skipping
🥁 Checking 49370...
🔕 Tnvd is not updated, skipping
🥁 Checking 49383...
🔕 Tnvd is not updated, skipping
🥁 Checking 49383...
🥁 Checking 49383...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49392...
🔔 Sending notification with ID 49392
🧲 Tnvd is not present, adding to database
🥁 Checking 49376...
🥁 Checking 49376...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49392...
🔕 Tnvd is not updated, skipping
🥁 Checking 49081...
🔕 Tnvd is not updated, skipping
🥁 Checking 49081...
🥁 Checking 49081...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49392...
🔕 Tnvd is not updated, skipping
🥁 Checking 49389...
🥁 Checking 49389...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49386...
🔕 Tnvd is not updated, skipping
🥁 Checking 49376...
🥁 Checking 49376...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49386...
🔔 Sending notification with ID 49386
🥁 Checking 49362...
🔕 Tnvd is not updated, skipping
🥁 Checking 49388...
🔕 Tnvd is not updated, skipping
🥁 Checking 49381...
🔕 Tnvd is not updated, skipping
🥁 Checking 49370...
🥁 Checking 49370...
🥁 Checking 49370...
🥁 Checking 49370...
🔔 Sending notification with ID 49370
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49393...
🔔 Sending notification with ID 49393
🧲 Tnvd is not present, adding to database
🥁 Checking 49381...
🥁 Checking 49381...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49393...
🔕 Tnvd is not updated, skipping
🥁 Checking 48406...
🔕 Tnvd is not updated, skipping
🥁 Checking 48880...
🥁 Checking 48880...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49393...
🔕 Tnvd is not updated, skipping
🥁 Checking 48406...
🥁 Checking 48406...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49323...
🔕 Tnvd is not updated, skipping
🥁 Checking 49371...
🥁 Checking 49371...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49371...
🔕 Tnvd is not updated, skipping
🥁 Checking 49391...
🥁 Checking 49391...
🥁 Checking 49391...
🔔 Sending notification with ID 49391
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49371...
🥁 Checking 49371...
🥁 Checking 49371...
🥁 Checking 49371...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49371...
🥁 Checking 49371...
🥁 Checking 49371...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48601...
🥁 Checking 48601...
🥁 Checking 48601...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49370...
🔕 Tnvd is not updated, skipping
🥁 Checking 49349...
🥁 Checking 49349...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49362...
🥁 Checking 49362...
🥁 Checking 49362...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47718...
🥁 Checking 47718...
🥁 Checking 47718...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49392...
🥁 Checking 49392...
🔔 Sending notification with ID 49392
🔕 Tnvd is not updated, skipping
🥁 Checking 49392...
🥁 Checking 49392...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49115...
🥁 Checking 49115...
🥁 Checking 49115...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49376...
🔕 Tnvd is not updated, skipping
🥁 Checking 49362...
🔕 Tnvd is not updated, skipping
🥁 Checking 49115...
🔕 Tnvd is not updated, skipping
🥁 Checking 49376...
🥁 Checking 49376...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48978...
🔕 Tnvd is not updated, skipping
🥁 Checking 48784...
🥁 Checking 48784...
🥁 Checking 48784...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48876...
🥁 Checking 48876...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49371...
🔕 Tnvd is not updated, skipping
🥁 Checking 49394...
🔔 Sending notification with ID 49394
🧲 Tnvd is not present, adding to database
🥁 Checking 48502...
🔕 Tnvd is not updated, skipping
🥁 Checking 49371...
🥁 Checking 49371...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49362...
🔕 Tnvd is not updated, skipping
🥁 Checking 49394...
🔕 Tnvd is not updated, skipping
🥁 Checking 49394...
🔕 Tnvd is not updated, skipping
🥁 Checking 49390...
🥁 Checking 49390...
🥁 Checking 49390...
🔔 Sending notification with ID 49390
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48502...
🥁 Checking 48502...
🥁 Checking 48502...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48528...
🥁 Checking 48528...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48880...
🔕 Tnvd is not updated, skipping
🥁 Checking 49394...
🥁 Checking 49394...
🥁 Checking 49394...
🔔 Sending notification with ID 49394
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48520...
🥁 Checking 48520...
🥁 Checking 48520...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 46500...
🥁 Checking 46500...
🥁 Checking 46500...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48457...
🔕 Tnvd is not updated, skipping
🥁 Checking 48457...
🔕 Tnvd is not updated, skipping
🥁 Checking 49340...
🔕 Tnvd is not updated, skipping
🥁 Checking 49362...
🥁 Checking 49362...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48004...
🥁 Checking 48004...
🥁 Checking 48004...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 41192...
🔕 Tnvd is not updated, skipping
🥁 Checking 49096...
🔕 Tnvd is not updated, skipping
🥁 Checking 48457...
🔕 Tnvd is not updated, skipping
🥁 Checking 49394...
🥁 Checking 49394...
🥁 Checking 49394...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49370...
🔕 Tnvd is not updated, skipping
🥁 Checking 49393...
🥁 Checking 49393...
🥁 Checking 49393...
🔔 Sending notification with ID 49393
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48835...
🔕 Tnvd is not updated, skipping
🥁 Checking 48835...
🔕 Tnvd is not updated, skipping
🥁 Checking 49387...
🥁 Checking 49368...
🔔 Sending notification with ID 49387
🔕 Tnvd is not updated, skipping
🥁 Checking 49368...
🥁 Checking 49368...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47933...
🔕 Tnvd is not updated, skipping
🥁 Checking 47894...
🥁 Checking 47894...
🥁 Checking 47894...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49387...
🔔 Sending notification with ID 49387
🥁 Checking 47401...
🔕 Tnvd is not updated, skipping
🥁 Checking 47401...
🥁 Checking 47401...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49191...
🔕 Tnvd is not updated, skipping
🥁 Checking 49387...
🔕 Tnvd is not updated, skipping
🥁 Checking 49395...
🔔 Sending notification with ID 49395
🧲 Tnvd is not present, adding to database
🥁 Checking 48701...
🥁 Checking 48701...
🥁 Checking 48701...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49395...
🔕 Tnvd is not updated, skipping
🥁 Checking 49395...
🔕 Tnvd is not updated, skipping
🥁 Checking 49309...
🥁 Checking 49309...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47353...
🔕 Tnvd is not updated, skipping
🥁 Checking 49081...
🥁 Checking 49081...
🥁 Checking 49081...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47353...
🔕 Tnvd is not updated, skipping
🥁 Checking 49380...
🥁 Checking 49380...
🥁 Checking 49380...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49301...
🔕 Tnvd is not updated, skipping
🥁 Checking 49301...
🥁 Checking 49301...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49393...
🔕 Tnvd is not updated, skipping
🥁 Checking 49020...
🔕 Tnvd is not updated, skipping
🥁 Checking 49284...
🔕 Tnvd is not updated, skipping
🥁 Checking 43732...
🔕 Tnvd is not updated, skipping
🥁 Checking 49116...
🥁 Checking 49116...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 43732...
🥁 Checking 43732...
🥁 Checking 43732...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47699...
🥁 Checking 47699...
🥁 Checking 47699...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49393...
🔕 Tnvd is not updated, skipping
🥁 Checking 49020...
🔕 Tnvd is not updated, skipping
🥁 Checking 49241...
🔕 Tnvd is not updated, skipping
🥁 Checking 48409...
🔕 Tnvd is not updated, skipping
🥁 Checking 49241...
🥁 Checking 49241...
🥁 Checking 49241...
🥁 Checking 49241...
🥁 Checking 49241...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47562...
🔕 Tnvd is not updated, skipping
🥁 Checking 48350...
🔕 Tnvd is not updated, skipping
🥁 Checking 49323...
🥁 Checking 49323...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49241...
🥁 Checking 49241...
🥁 Checking 49241...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48558...
🔕 Tnvd is not updated, skipping
🥁 Checking 49241...
🥁 Checking 49241...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49393...
🔕 Tnvd is not updated, skipping
🥁 Checking 49380...
🔕 Tnvd is not updated, skipping
🥁 Checking 48798...
🔕 Tnvd is not updated, skipping
🥁 Checking 48894...
🔕 Tnvd is not updated, skipping
🥁 Checking 49380...
🔕 Tnvd is not updated, skipping
🥁 Checking 48798...
🥁 Checking 48798...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 46603...
🔕 Tnvd is not updated, skipping
🥁 Checking 48163...
🔕 Tnvd is not updated, skipping
🥁 Checking 49188...
🔕 Tnvd is not updated, skipping
🥁 Checking 49241...
🔕 Tnvd is not updated, skipping
🥁 Checking 49370...
🔕 Tnvd is not updated, skipping
🥁 Checking 48737...
🔕 Tnvd is not updated, skipping
🥁 Checking 49370...
🔕 Tnvd is not updated, skipping
🥁 Checking 47353...
🔕 Tnvd is not updated, skipping
🥁 Checking 48737...
🔕 Tnvd is not updated, skipping
🥁 Checking 47353...
🥁 Checking 47353...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 46529...
🔕 Tnvd is not updated, skipping
🥁 Checking 48888...
🥁 Checking 48888...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48682...
🔕 Tnvd is not updated, skipping
🥁 Checking 49370...
🔕 Tnvd is not updated, skipping
🥁 Checking 49309...
🔕 Tnvd is not updated, skipping
🥁 Checking 48372...
🥁 Checking 48372...
🥁 Checking 48372...
🥁 Checking 48372...
🥁 Checking 48372...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48667...
🥁 Checking 48667...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49219...
🔕 Tnvd is not updated, skipping
🥁 Checking 48556...
🔕 Tnvd is not updated, skipping
🥁 Checking 49393...
🔕 Tnvd is not updated, skipping
🥁 Checking 49394...
🥁 Checking 49394...
🥁 Checking 49394...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49396...
🔔 Sending notification with ID 49396
🧲 Tnvd is not present, adding to database
🥁 Checking 49396...
🔕 Tnvd is not updated, skipping
🥁 Checking 49396...
🔕 Tnvd is not updated, skipping
🥁 Checking 49070...
🔕 Tnvd is not updated, skipping
🥁 Checking 49018...
🥁 Checking 49018...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48859...
🥁 Checking 48859...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49203...
🥁 Checking 49203...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49096...
🔕 Tnvd is not updated, skipping
🥁 Checking 49396...
🔕 Tnvd is not updated, skipping
🥁 Checking 49191...
🥁 Checking 49191...
🥁 Checking 49191...
🥁 Checking 49191...
🥁 Checking 49191...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48533...
🔕 Tnvd is not updated, skipping
🥁 Checking 48533...
🥁 Checking 48533...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49393...
🥁 Checking 49393...
🥁 Checking 49393...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48485...
🔕 Tnvd is not updated, skipping
🥁 Checking 48485...
🥁 Checking 48485...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
